test_file,instance_full_name,instance,instance_type,number_of_itens,capacity_of_knapsack,algo,instance_repeated,result,time
u574_n2865_uncorr-similar-weights_07.ttp_cs2b.csv,u574_n2865_uncorr-similar-weights_07.ttp,u574,uncorr-similar-weights,2865,"1831350,0",cs2b,u574_n2865_uncorr-similar-weights_07.ttp,295418,"0,514"
u574_n2865_uncorr-similar-weights_07.ttp_cs2b.csv,u574_n2865_uncorr-similar-weights_07.ttp,u574,uncorr-similar-weights,2865,"1831350,0",cs2b,u574_n2865_uncorr-similar-weights_07.ttp,295418,"0,518"
u574_n2865_uncorr-similar-weights_07.ttp_cs2b.csv,u574_n2865_uncorr-similar-weights_07.ttp,u574,uncorr-similar-weights,2865,"1831350,0",cs2b,u574_n2865_uncorr-similar-weights_07.ttp,295418,"0,509"
u574_n2865_uncorr-similar-weights_07.ttp_cs2b.csv,u574_n2865_uncorr-similar-weights_07.ttp,u574,uncorr-similar-weights,2865,"1831350,0",cs2b,u574_n2865_uncorr-similar-weights_07.ttp,295418,"0,51"
u574_n2865_uncorr-similar-weights_07.ttp_cs2b.csv,u574_n2865_uncorr-similar-weights_07.ttp,u574,uncorr-similar-weights,2865,"1831350,0",cs2b,u574_n2865_uncorr-similar-weights_07.ttp,295418,"0,555"
u574_n2865_uncorr-similar-weights_07.ttp_cs2b.csv,u574_n2865_uncorr-similar-weights_07.ttp,u574,uncorr-similar-weights,2865,"1831350,0",cs2b,u574_n2865_uncorr-similar-weights_07.ttp,295418,"0,745"
u574_n2865_uncorr-similar-weights_07.ttp_cs2b.csv,u574_n2865_uncorr-similar-weights_07.ttp,u574,uncorr-similar-weights,2865,"1831350,0",cs2b,u574_n2865_uncorr-similar-weights_07.ttp,295418,"0,506"
u574_n2865_uncorr-similar-weights_07.ttp_cs2b.csv,u574_n2865_uncorr-similar-weights_07.ttp,u574,uncorr-similar-weights,2865,"1831350,0",cs2b,u574_n2865_uncorr-similar-weights_07.ttp,295418,"0,746"
u574_n2865_uncorr-similar-weights_07.ttp_cs2b.csv,u574_n2865_uncorr-similar-weights_07.ttp,u574,uncorr-similar-weights,2865,"1831350,0",cs2b,u574_n2865_uncorr-similar-weights_07.ttp,295418,"0,517"
u574_n2865_uncorr-similar-weights_07.ttp_cs2b.csv,u574_n2865_uncorr-similar-weights_07.ttp,u574,uncorr-similar-weights,2865,"1831350,0",cs2b,u574_n2865_uncorr-similar-weights_07.ttp,295418,"0,522"
kroA100_n495_uncorr-similar-weights_07.ttp_cs2b.csv,kroA100_n495_uncorr-similar-weights_07.ttp,kroA100,uncorr-similar-weights,495,"316447,0",cs2b,kroA100_n495_uncorr-similar-weights_07.ttp,50759,"0,015"
kroA100_n495_uncorr-similar-weights_07.ttp_cs2b.csv,kroA100_n495_uncorr-similar-weights_07.ttp,kroA100,uncorr-similar-weights,495,"316447,0",cs2b,kroA100_n495_uncorr-similar-weights_07.ttp,50759,"0,015"
kroA100_n495_uncorr-similar-weights_07.ttp_cs2b.csv,kroA100_n495_uncorr-similar-weights_07.ttp,kroA100,uncorr-similar-weights,495,"316447,0",cs2b,kroA100_n495_uncorr-similar-weights_07.ttp,50759,"0,014"
kroA100_n495_uncorr-similar-weights_07.ttp_cs2b.csv,kroA100_n495_uncorr-similar-weights_07.ttp,kroA100,uncorr-similar-weights,495,"316447,0",cs2b,kroA100_n495_uncorr-similar-weights_07.ttp,50759,"0,016"
kroA100_n495_uncorr-similar-weights_07.ttp_cs2b.csv,kroA100_n495_uncorr-similar-weights_07.ttp,kroA100,uncorr-similar-weights,495,"316447,0",cs2b,kroA100_n495_uncorr-similar-weights_07.ttp,50759,"0,015"
kroA100_n495_uncorr-similar-weights_07.ttp_cs2b.csv,kroA100_n495_uncorr-similar-weights_07.ttp,kroA100,uncorr-similar-weights,495,"316447,0",cs2b,kroA100_n495_uncorr-similar-weights_07.ttp,50759,"0,015"
kroA100_n495_uncorr-similar-weights_07.ttp_cs2b.csv,kroA100_n495_uncorr-similar-weights_07.ttp,kroA100,uncorr-similar-weights,495,"316447,0",cs2b,kroA100_n495_uncorr-similar-weights_07.ttp,50759,"0,016"
kroA100_n495_uncorr-similar-weights_07.ttp_cs2b.csv,kroA100_n495_uncorr-similar-weights_07.ttp,kroA100,uncorr-similar-weights,495,"316447,0",cs2b,kroA100_n495_uncorr-similar-weights_07.ttp,50759,"0,015"
kroA100_n495_uncorr-similar-weights_07.ttp_cs2b.csv,kroA100_n495_uncorr-similar-weights_07.ttp,kroA100,uncorr-similar-weights,495,"316447,0",cs2b,kroA100_n495_uncorr-similar-weights_07.ttp,50759,"0,017"
kroA100_n495_uncorr-similar-weights_07.ttp_cs2b.csv,kroA100_n495_uncorr-similar-weights_07.ttp,kroA100,uncorr-similar-weights,495,"316447,0",cs2b,kroA100_n495_uncorr-similar-weights_07.ttp,50759,"0,016"
a280_n279_bounded-strongly-corr_06.ttp_cs2b.csv,a280_n279_bounded-strongly-corr_06.ttp,a280,bounded-strongly-corr,279,"155616,0",cs2b,a280_n279_bounded-strongly-corr_06.ttp,45031,"0,04"
a280_n279_bounded-strongly-corr_06.ttp_cs2b.csv,a280_n279_bounded-strongly-corr_06.ttp,a280,bounded-strongly-corr,279,"155616,0",cs2b,a280_n279_bounded-strongly-corr_06.ttp,45031,"0,041"
a280_n279_bounded-strongly-corr_06.ttp_cs2b.csv,a280_n279_bounded-strongly-corr_06.ttp,a280,bounded-strongly-corr,279,"155616,0",cs2b,a280_n279_bounded-strongly-corr_06.ttp,45031,"0,04"
a280_n279_bounded-strongly-corr_06.ttp_cs2b.csv,a280_n279_bounded-strongly-corr_06.ttp,a280,bounded-strongly-corr,279,"155616,0",cs2b,a280_n279_bounded-strongly-corr_06.ttp,45031,"0,044"
a280_n279_bounded-strongly-corr_06.ttp_cs2b.csv,a280_n279_bounded-strongly-corr_06.ttp,a280,bounded-strongly-corr,279,"155616,0",cs2b,a280_n279_bounded-strongly-corr_06.ttp,45031,"0,041"
a280_n279_bounded-strongly-corr_06.ttp_cs2b.csv,a280_n279_bounded-strongly-corr_06.ttp,a280,bounded-strongly-corr,279,"155616,0",cs2b,a280_n279_bounded-strongly-corr_06.ttp,45031,"0,041"
a280_n279_bounded-strongly-corr_06.ttp_cs2b.csv,a280_n279_bounded-strongly-corr_06.ttp,a280,bounded-strongly-corr,279,"155616,0",cs2b,a280_n279_bounded-strongly-corr_06.ttp,45031,"0,042"
a280_n279_bounded-strongly-corr_06.ttp_cs2b.csv,a280_n279_bounded-strongly-corr_06.ttp,a280,bounded-strongly-corr,279,"155616,0",cs2b,a280_n279_bounded-strongly-corr_06.ttp,45031,"0,041"
a280_n279_bounded-strongly-corr_06.ttp_cs2b.csv,a280_n279_bounded-strongly-corr_06.ttp,a280,bounded-strongly-corr,279,"155616,0",cs2b,a280_n279_bounded-strongly-corr_06.ttp,45031,"0,063"
a280_n279_bounded-strongly-corr_06.ttp_cs2b.csv,a280_n279_bounded-strongly-corr_06.ttp,a280,bounded-strongly-corr,279,"155616,0",cs2b,a280_n279_bounded-strongly-corr_06.ttp,45031,"0,04"
u159_n1580_uncorr_06.ttp_cs2sa.csv,u159_n1580_uncorr_06.ttp,u159,uncorr,1580,"430462,0",cs2sa,u159_n1580_uncorr_06.ttp,186593,"52,454"
u159_n1580_uncorr_06.ttp_cs2sa.csv,u159_n1580_uncorr_06.ttp,u159,uncorr,1580,"430462,0",cs2sa,u159_n1580_uncorr_06.ttp,186593,"74,8"
u159_n1580_uncorr_06.ttp_cs2sa.csv,u159_n1580_uncorr_06.ttp,u159,uncorr,1580,"430462,0",cs2sa,u159_n1580_uncorr_06.ttp,186593,"74,262"
u159_n1580_uncorr_06.ttp_cs2sa.csv,u159_n1580_uncorr_06.ttp,u159,uncorr,1580,"430462,0",cs2sa,u159_n1580_uncorr_06.ttp,186593,"49,065"
u159_n1580_uncorr_06.ttp_cs2sa.csv,u159_n1580_uncorr_06.ttp,u159,uncorr,1580,"430462,0",cs2sa,u159_n1580_uncorr_06.ttp,186593,"74,325"
u159_n1580_uncorr_06.ttp_cs2sa.csv,u159_n1580_uncorr_06.ttp,u159,uncorr,1580,"430462,0",cs2sa,u159_n1580_uncorr_06.ttp,186593,"74,362"
u159_n1580_uncorr_06.ttp_cs2sa.csv,u159_n1580_uncorr_06.ttp,u159,uncorr,1580,"430462,0",cs2sa,u159_n1580_uncorr_06.ttp,186593,"77,698"
u159_n1580_uncorr_06.ttp_cs2sa.csv,u159_n1580_uncorr_06.ttp,u159,uncorr,1580,"430462,0",cs2sa,u159_n1580_uncorr_06.ttp,186593,"78,611"
u159_n1580_uncorr_06.ttp_cs2sa.csv,u159_n1580_uncorr_06.ttp,u159,uncorr,1580,"430462,0",cs2sa,u159_n1580_uncorr_06.ttp,186593,"52,539"
u159_n1580_uncorr_06.ttp_cs2sa.csv,u159_n1580_uncorr_06.ttp,u159,uncorr,1580,"430462,0",cs2sa,u159_n1580_uncorr_06.ttp,186593,"51,757"
a280_n2790_uncorr_07.ttp_cs2sa.csv,a280_n2790_uncorr_07.ttp,a280,uncorr,2790,"883415,0",cs2sa,a280_n2790_uncorr_07.ttp,344530,"47,504"
a280_n2790_uncorr_07.ttp_cs2sa.csv,a280_n2790_uncorr_07.ttp,a280,uncorr,2790,"883415,0",cs2sa,a280_n2790_uncorr_07.ttp,344530,"33,732"
a280_n2790_uncorr_07.ttp_cs2sa.csv,a280_n2790_uncorr_07.ttp,a280,uncorr,2790,"883415,0",cs2sa,a280_n2790_uncorr_07.ttp,344530,"33,75"
a280_n2790_uncorr_07.ttp_cs2sa.csv,a280_n2790_uncorr_07.ttp,a280,uncorr,2790,"883415,0",cs2sa,a280_n2790_uncorr_07.ttp,344530,"33,317"
a280_n2790_uncorr_07.ttp_cs2sa.csv,a280_n2790_uncorr_07.ttp,a280,uncorr,2790,"883415,0",cs2sa,a280_n2790_uncorr_07.ttp,344530,"47,709"
a280_n2790_uncorr_07.ttp_cs2sa.csv,a280_n2790_uncorr_07.ttp,a280,uncorr,2790,"883415,0",cs2sa,a280_n2790_uncorr_07.ttp,344530,"34,532"
a280_n2790_uncorr_07.ttp_cs2sa.csv,a280_n2790_uncorr_07.ttp,a280,uncorr,2790,"883415,0",cs2sa,a280_n2790_uncorr_07.ttp,344530,"34,334"
a280_n2790_uncorr_07.ttp_cs2sa.csv,a280_n2790_uncorr_07.ttp,a280,uncorr,2790,"883415,0",cs2sa,a280_n2790_uncorr_07.ttp,344530,"47,76"
a280_n2790_uncorr_07.ttp_cs2sa.csv,a280_n2790_uncorr_07.ttp,a280,uncorr,2790,"883415,0",cs2sa,a280_n2790_uncorr_07.ttp,344530,"32,202"
a280_n2790_uncorr_07.ttp_cs2sa.csv,a280_n2790_uncorr_07.ttp,a280,uncorr,2790,"883415,0",cs2sa,a280_n2790_uncorr_07.ttp,344530,"34,257"
a280_n1395_uncorr-similar-weights_08.ttp_cs2b.csv,a280_n1395_uncorr-similar-weights_08.ttp,a280,uncorr-similar-weights,1395,"1019217,0",cs2b,a280_n1395_uncorr-similar-weights_08.ttp,144687,"0,085"
a280_n1395_uncorr-similar-weights_08.ttp_cs2b.csv,a280_n1395_uncorr-similar-weights_08.ttp,a280,uncorr-similar-weights,1395,"1019217,0",cs2b,a280_n1395_uncorr-similar-weights_08.ttp,144687,"0,09"
a280_n1395_uncorr-similar-weights_08.ttp_cs2b.csv,a280_n1395_uncorr-similar-weights_08.ttp,a280,uncorr-similar-weights,1395,"1019217,0",cs2b,a280_n1395_uncorr-similar-weights_08.ttp,144687,"0,085"
a280_n1395_uncorr-similar-weights_08.ttp_cs2b.csv,a280_n1395_uncorr-similar-weights_08.ttp,a280,uncorr-similar-weights,1395,"1019217,0",cs2b,a280_n1395_uncorr-similar-weights_08.ttp,144687,"0,108"
a280_n1395_uncorr-similar-weights_08.ttp_cs2b.csv,a280_n1395_uncorr-similar-weights_08.ttp,a280,uncorr-similar-weights,1395,"1019217,0",cs2b,a280_n1395_uncorr-similar-weights_08.ttp,144687,"0,092"
a280_n1395_uncorr-similar-weights_08.ttp_cs2b.csv,a280_n1395_uncorr-similar-weights_08.ttp,a280,uncorr-similar-weights,1395,"1019217,0",cs2b,a280_n1395_uncorr-similar-weights_08.ttp,144687,"0,085"
a280_n1395_uncorr-similar-weights_08.ttp_cs2b.csv,a280_n1395_uncorr-similar-weights_08.ttp,a280,uncorr-similar-weights,1395,"1019217,0",cs2b,a280_n1395_uncorr-similar-weights_08.ttp,144687,"0,085"
a280_n1395_uncorr-similar-weights_08.ttp_cs2b.csv,a280_n1395_uncorr-similar-weights_08.ttp,a280,uncorr-similar-weights,1395,"1019217,0",cs2b,a280_n1395_uncorr-similar-weights_08.ttp,144687,"0,084"
a280_n1395_uncorr-similar-weights_08.ttp_cs2b.csv,a280_n1395_uncorr-similar-weights_08.ttp,a280,uncorr-similar-weights,1395,"1019217,0",cs2b,a280_n1395_uncorr-similar-weights_08.ttp,144687,"0,085"
a280_n1395_uncorr-similar-weights_08.ttp_cs2b.csv,a280_n1395_uncorr-similar-weights_08.ttp,a280,uncorr-similar-weights,1395,"1019217,0",cs2b,a280_n1395_uncorr-similar-weights_08.ttp,144687,"0,085"
eil76_n75_bounded-strongly-corr_05.ttp_cs2b.csv,eil76_n75_bounded-strongly-corr_05.ttp,eil76,bounded-strongly-corr,75,"28901,0",cs2b,eil76_n75_bounded-strongly-corr_05.ttp,5088,"0,006"
eil76_n75_bounded-strongly-corr_05.ttp_cs2b.csv,eil76_n75_bounded-strongly-corr_05.ttp,eil76,bounded-strongly-corr,75,"28901,0",cs2b,eil76_n75_bounded-strongly-corr_05.ttp,5088,"0,006"
eil76_n75_bounded-strongly-corr_05.ttp_cs2b.csv,eil76_n75_bounded-strongly-corr_05.ttp,eil76,bounded-strongly-corr,75,"28901,0",cs2b,eil76_n75_bounded-strongly-corr_05.ttp,5088,"0,005"
eil76_n75_bounded-strongly-corr_05.ttp_cs2b.csv,eil76_n75_bounded-strongly-corr_05.ttp,eil76,bounded-strongly-corr,75,"28901,0",cs2b,eil76_n75_bounded-strongly-corr_05.ttp,5088,"0,006"
eil76_n75_bounded-strongly-corr_05.ttp_cs2b.csv,eil76_n75_bounded-strongly-corr_05.ttp,eil76,bounded-strongly-corr,75,"28901,0",cs2b,eil76_n75_bounded-strongly-corr_05.ttp,5088,"0,005"
eil76_n75_bounded-strongly-corr_05.ttp_cs2b.csv,eil76_n75_bounded-strongly-corr_05.ttp,eil76,bounded-strongly-corr,75,"28901,0",cs2b,eil76_n75_bounded-strongly-corr_05.ttp,5088,"0,007"
eil76_n75_bounded-strongly-corr_05.ttp_cs2b.csv,eil76_n75_bounded-strongly-corr_05.ttp,eil76,bounded-strongly-corr,75,"28901,0",cs2b,eil76_n75_bounded-strongly-corr_05.ttp,5088,"0,006"
eil76_n75_bounded-strongly-corr_05.ttp_cs2b.csv,eil76_n75_bounded-strongly-corr_05.ttp,eil76,bounded-strongly-corr,75,"28901,0",cs2b,eil76_n75_bounded-strongly-corr_05.ttp,5088,"0,007"
eil76_n75_bounded-strongly-corr_05.ttp_cs2b.csv,eil76_n75_bounded-strongly-corr_05.ttp,eil76,bounded-strongly-corr,75,"28901,0",cs2b,eil76_n75_bounded-strongly-corr_05.ttp,5088,"0,006"
eil76_n75_bounded-strongly-corr_05.ttp_cs2b.csv,eil76_n75_bounded-strongly-corr_05.ttp,eil76,bounded-strongly-corr,75,"28901,0",cs2b,eil76_n75_bounded-strongly-corr_05.ttp,5088,"0,006"
u574_n5730_uncorr_09.ttp_cs2sa.csv,u574_n5730_uncorr_09.ttp,u574,uncorr,5730,"2345859,0",cs2sa,u574_n5730_uncorr_09.ttp,888696,"61,43"
u574_n5730_uncorr_09.ttp_cs2sa.csv,u574_n5730_uncorr_09.ttp,u574,uncorr,5730,"2345859,0",cs2sa,u574_n5730_uncorr_09.ttp,888695,"47,905"
u574_n5730_uncorr_09.ttp_cs2sa.csv,u574_n5730_uncorr_09.ttp,u574,uncorr,5730,"2345859,0",cs2sa,u574_n5730_uncorr_09.ttp,888697,"51,243"
u574_n5730_uncorr_09.ttp_cs2sa.csv,u574_n5730_uncorr_09.ttp,u574,uncorr,5730,"2345859,0",cs2sa,u574_n5730_uncorr_09.ttp,888695,"47,849"
u574_n5730_uncorr_09.ttp_cs2sa.csv,u574_n5730_uncorr_09.ttp,u574,uncorr,5730,"2345859,0",cs2sa,u574_n5730_uncorr_09.ttp,888697,"52,393"
u574_n5730_uncorr_09.ttp_cs2sa.csv,u574_n5730_uncorr_09.ttp,u574,uncorr,5730,"2345859,0",cs2sa,u574_n5730_uncorr_09.ttp,888695,"37,633"
u574_n5730_uncorr_09.ttp_cs2sa.csv,u574_n5730_uncorr_09.ttp,u574,uncorr,5730,"2345859,0",cs2sa,u574_n5730_uncorr_09.ttp,888695,"52,372"
u574_n5730_uncorr_09.ttp_cs2sa.csv,u574_n5730_uncorr_09.ttp,u574,uncorr,5730,"2345859,0",cs2sa,u574_n5730_uncorr_09.ttp,888695,"52,242"
u574_n5730_uncorr_09.ttp_cs2sa.csv,u574_n5730_uncorr_09.ttp,u574,uncorr,5730,"2345859,0",cs2sa,u574_n5730_uncorr_09.ttp,888695,"47,843"
u574_n5730_uncorr_09.ttp_cs2sa.csv,u574_n5730_uncorr_09.ttp,u574,uncorr,5730,"2345859,0",cs2sa,u574_n5730_uncorr_09.ttp,888693,"70,309"
eil76_n750_uncorr_10.ttp.csv,eil76_n750_uncorr_10.ttp,eil76,uncorr,750,"336137,0",cs2sa,eil76_n750_uncorr_10.ttp,87577,"28,864"
eil76_n750_uncorr_10.ttp.csv,eil76_n750_uncorr_10.ttp,eil76,uncorr,750,"336137,0",cs2sa,eil76_n750_uncorr_10.ttp,87577,"27,853"
eil76_n750_uncorr_10.ttp.csv,eil76_n750_uncorr_10.ttp,eil76,uncorr,750,"336137,0",cs2sa,eil76_n750_uncorr_10.ttp,87577,"28,931"
eil76_n750_uncorr_10.ttp.csv,eil76_n750_uncorr_10.ttp,eil76,uncorr,750,"336137,0",cs2sa,eil76_n750_uncorr_10.ttp,87577,"28,74"
eil76_n750_uncorr_10.ttp.csv,eil76_n750_uncorr_10.ttp,eil76,uncorr,750,"336137,0",cs2sa,eil76_n750_uncorr_10.ttp,87577,"28,77"
eil76_n750_uncorr_10.ttp.csv,eil76_n750_uncorr_10.ttp,eil76,uncorr,750,"336137,0",cs2sa,eil76_n750_uncorr_10.ttp,87577,"28,726"
eil76_n750_uncorr_10.ttp.csv,eil76_n750_uncorr_10.ttp,eil76,uncorr,750,"336137,0",cs2sa,eil76_n750_uncorr_10.ttp,87577,"28,894"
eil76_n750_uncorr_10.ttp.csv,eil76_n750_uncorr_10.ttp,eil76,uncorr,750,"336137,0",cs2sa,eil76_n750_uncorr_10.ttp,87577,"28,441"
eil76_n750_uncorr_10.ttp.csv,eil76_n750_uncorr_10.ttp,eil76,uncorr,750,"336137,0",cs2sa,eil76_n750_uncorr_10.ttp,87577,"28,883"
eil76_n750_uncorr_10.ttp.csv,eil76_n750_uncorr_10.ttp,eil76,uncorr,750,"336137,0",cs2sa,eil76_n750_uncorr_10.ttp,87577,"27,759"
ch130_n1290_uncorr_04.ttp_cs2b.csv,ch130_n1290_uncorr_04.ttp,ch130,uncorr,1290,"233016,0",cs2b,ch130_n1290_uncorr_04.ttp,121361,"0,03"
ch130_n1290_uncorr_04.ttp_cs2b.csv,ch130_n1290_uncorr_04.ttp,ch130,uncorr,1290,"233016,0",cs2b,ch130_n1290_uncorr_04.ttp,121361,"0,03"
ch130_n1290_uncorr_04.ttp_cs2b.csv,ch130_n1290_uncorr_04.ttp,ch130,uncorr,1290,"233016,0",cs2b,ch130_n1290_uncorr_04.ttp,121361,"0,031"
ch130_n1290_uncorr_04.ttp_cs2b.csv,ch130_n1290_uncorr_04.ttp,ch130,uncorr,1290,"233016,0",cs2b,ch130_n1290_uncorr_04.ttp,121361,"0,031"
ch130_n1290_uncorr_04.ttp_cs2b.csv,ch130_n1290_uncorr_04.ttp,ch130,uncorr,1290,"233016,0",cs2b,ch130_n1290_uncorr_04.ttp,121361,"0,03"
ch130_n1290_uncorr_04.ttp_cs2b.csv,ch130_n1290_uncorr_04.ttp,ch130,uncorr,1290,"233016,0",cs2b,ch130_n1290_uncorr_04.ttp,121361,"0,046"
ch130_n1290_uncorr_04.ttp_cs2b.csv,ch130_n1290_uncorr_04.ttp,ch130,uncorr,1290,"233016,0",cs2b,ch130_n1290_uncorr_04.ttp,121361,"0,031"
ch130_n1290_uncorr_04.ttp_cs2b.csv,ch130_n1290_uncorr_04.ttp,ch130,uncorr,1290,"233016,0",cs2b,ch130_n1290_uncorr_04.ttp,121361,"0,03"
ch130_n1290_uncorr_04.ttp_cs2b.csv,ch130_n1290_uncorr_04.ttp,ch130,uncorr,1290,"233016,0",cs2b,ch130_n1290_uncorr_04.ttp,121361,"0,031"
ch130_n1290_uncorr_04.ttp_cs2b.csv,ch130_n1290_uncorr_04.ttp,ch130,uncorr,1290,"233016,0",cs2b,ch130_n1290_uncorr_04.ttp,121361,"0,046"
eil76_n750_uncorr_05.ttp_cs2b.csv,eil76_n750_uncorr_05.ttp,eil76,uncorr,750,"168068,0",cs2b,eil76_n750_uncorr_05.ttp,52363,"0,017"
eil76_n750_uncorr_05.ttp_cs2b.csv,eil76_n750_uncorr_05.ttp,eil76,uncorr,750,"168068,0",cs2b,eil76_n750_uncorr_05.ttp,52363,"0,017"
eil76_n750_uncorr_05.ttp_cs2b.csv,eil76_n750_uncorr_05.ttp,eil76,uncorr,750,"168068,0",cs2b,eil76_n750_uncorr_05.ttp,52363,"0,017"
eil76_n750_uncorr_05.ttp_cs2b.csv,eil76_n750_uncorr_05.ttp,eil76,uncorr,750,"168068,0",cs2b,eil76_n750_uncorr_05.ttp,52363,"0,018"
eil76_n750_uncorr_05.ttp_cs2b.csv,eil76_n750_uncorr_05.ttp,eil76,uncorr,750,"168068,0",cs2b,eil76_n750_uncorr_05.ttp,52363,"0,018"
eil76_n750_uncorr_05.ttp_cs2b.csv,eil76_n750_uncorr_05.ttp,eil76,uncorr,750,"168068,0",cs2b,eil76_n750_uncorr_05.ttp,52363,"0,017"
eil76_n750_uncorr_05.ttp_cs2b.csv,eil76_n750_uncorr_05.ttp,eil76,uncorr,750,"168068,0",cs2b,eil76_n750_uncorr_05.ttp,52363,"0,02"
eil76_n750_uncorr_05.ttp_cs2b.csv,eil76_n750_uncorr_05.ttp,eil76,uncorr,750,"168068,0",cs2b,eil76_n750_uncorr_05.ttp,52363,"0,021"
eil76_n750_uncorr_05.ttp_cs2b.csv,eil76_n750_uncorr_05.ttp,eil76,uncorr,750,"168068,0",cs2b,eil76_n750_uncorr_05.ttp,52363,"0,021"
eil76_n750_uncorr_05.ttp_cs2b.csv,eil76_n750_uncorr_05.ttp,eil76,uncorr,750,"168068,0",cs2b,eil76_n750_uncorr_05.ttp,52363,"0,02"
u159_n790_uncorr-similar-weights_04.ttp_cs2sa.csv,u159_n790_uncorr-similar-weights_04.ttp,u159,uncorr-similar-weights,790,"288578,0",cs2sa,u159_n790_uncorr-similar-weights_04.ttp,50831,"49,62"
u159_n790_uncorr-similar-weights_04.ttp_cs2sa.csv,u159_n790_uncorr-similar-weights_04.ttp,u159,uncorr-similar-weights,790,"288578,0",cs2sa,u159_n790_uncorr-similar-weights_04.ttp,50831,"49,651"
u159_n790_uncorr-similar-weights_04.ttp_cs2sa.csv,u159_n790_uncorr-similar-weights_04.ttp,u159,uncorr-similar-weights,790,"288578,0",cs2sa,u159_n790_uncorr-similar-weights_04.ttp,50831,"49,774"
u159_n790_uncorr-similar-weights_04.ttp_cs2sa.csv,u159_n790_uncorr-similar-weights_04.ttp,u159,uncorr-similar-weights,790,"288578,0",cs2sa,u159_n790_uncorr-similar-weights_04.ttp,50831,"49,858"
u159_n790_uncorr-similar-weights_04.ttp_cs2sa.csv,u159_n790_uncorr-similar-weights_04.ttp,u159,uncorr-similar-weights,790,"288578,0",cs2sa,u159_n790_uncorr-similar-weights_04.ttp,50831,"48,653"
u159_n790_uncorr-similar-weights_04.ttp_cs2sa.csv,u159_n790_uncorr-similar-weights_04.ttp,u159,uncorr-similar-weights,790,"288578,0",cs2sa,u159_n790_uncorr-similar-weights_04.ttp,50831,"49,812"
u159_n790_uncorr-similar-weights_04.ttp_cs2sa.csv,u159_n790_uncorr-similar-weights_04.ttp,u159,uncorr-similar-weights,790,"288578,0",cs2sa,u159_n790_uncorr-similar-weights_04.ttp,50831,"50,252"
u159_n790_uncorr-similar-weights_04.ttp_cs2sa.csv,u159_n790_uncorr-similar-weights_04.ttp,u159,uncorr-similar-weights,790,"288578,0",cs2sa,u159_n790_uncorr-similar-weights_04.ttp,50831,"49,553"
u159_n790_uncorr-similar-weights_04.ttp_cs2sa.csv,u159_n790_uncorr-similar-weights_04.ttp,u159,uncorr-similar-weights,790,"288578,0",cs2sa,u159_n790_uncorr-similar-weights_04.ttp,50831,"50,056"
u159_n790_uncorr-similar-weights_04.ttp_cs2sa.csv,u159_n790_uncorr-similar-weights_04.ttp,u159,uncorr-similar-weights,790,"288578,0",cs2sa,u159_n790_uncorr-similar-weights_04.ttp,50831,"49,589"
a280_n2790_uncorr_05.ttp_cs2sa.csv,a280_n2790_uncorr_05.ttp,a280,uncorr,2790,"631011,0",cs2sa,a280_n2790_uncorr_05.ttp,291625,"33,793"
a280_n2790_uncorr_05.ttp_cs2sa.csv,a280_n2790_uncorr_05.ttp,a280,uncorr,2790,"631011,0",cs2sa,a280_n2790_uncorr_05.ttp,291625,"33,365"
a280_n2790_uncorr_05.ttp_cs2sa.csv,a280_n2790_uncorr_05.ttp,a280,uncorr,2790,"631011,0",cs2sa,a280_n2790_uncorr_05.ttp,291625,"33,761"
a280_n2790_uncorr_05.ttp_cs2sa.csv,a280_n2790_uncorr_05.ttp,a280,uncorr,2790,"631011,0",cs2sa,a280_n2790_uncorr_05.ttp,291625,"48,043"
a280_n2790_uncorr_05.ttp_cs2sa.csv,a280_n2790_uncorr_05.ttp,a280,uncorr,2790,"631011,0",cs2sa,a280_n2790_uncorr_05.ttp,291625,"33,74"
a280_n2790_uncorr_05.ttp_cs2sa.csv,a280_n2790_uncorr_05.ttp,a280,uncorr,2790,"631011,0",cs2sa,a280_n2790_uncorr_05.ttp,291625,"61,756"
a280_n2790_uncorr_05.ttp_cs2sa.csv,a280_n2790_uncorr_05.ttp,a280,uncorr,2790,"631011,0",cs2sa,a280_n2790_uncorr_05.ttp,291625,"33,635"
a280_n2790_uncorr_05.ttp_cs2sa.csv,a280_n2790_uncorr_05.ttp,a280,uncorr,2790,"631011,0",cs2sa,a280_n2790_uncorr_05.ttp,291625,"41,803"
a280_n2790_uncorr_05.ttp_cs2sa.csv,a280_n2790_uncorr_05.ttp,a280,uncorr,2790,"631011,0",cs2sa,a280_n2790_uncorr_05.ttp,291625,"34,018"
a280_n2790_uncorr_05.ttp_cs2sa.csv,a280_n2790_uncorr_05.ttp,a280,uncorr,2790,"631011,0",cs2sa,a280_n2790_uncorr_05.ttp,291625,"33,682"
u159_n1580_uncorr_06.ttp_cs2b.csv,u159_n1580_uncorr_06.ttp,u159,uncorr,1580,"430462,0",cs2b,u159_n1580_uncorr_06.ttp,188164,"0,079"
u159_n1580_uncorr_06.ttp_cs2b.csv,u159_n1580_uncorr_06.ttp,u159,uncorr,1580,"430462,0",cs2b,u159_n1580_uncorr_06.ttp,188164,"0,054"
u159_n1580_uncorr_06.ttp_cs2b.csv,u159_n1580_uncorr_06.ttp,u159,uncorr,1580,"430462,0",cs2b,u159_n1580_uncorr_06.ttp,188164,"0,079"
